-0.1564,0.2882,0.0607,-0.1573,-0.708,0.0607,-0.1498,-0.5879,-0.6677,0.6509,-0.2434,0.0888,0.1293,0.2623,0.3834,-0.2973,0.2921,2001,12
-0.0794,-0.3703,-0.2465,-0.2616,0.0776,-0.2466,-0.3118,-0.4307,-0.092,0.813,-0.2381,0.3426,0.7757,0.2752,0.7306,-0.2896,-0.06,2001,12
-0.6646,-1.4481,-1.1959,-1.116,-0.5074,-1.1959,-0.981,-0.4265,-0.5014,0.566,-0.2144,-0.14,0.0135,0.3135,0.0446,-0.2615,0.1181,2001,12
-1.0109,-1.5767,-1.2539,-1.0714,-0.5348,-1.2539,-0.9914,-0.4683,-0.4651,0.4381,-0.1882,-0.1966,-0.115,0.3729,-0.1021,-0.2347,0.2356,2001,12
-0.8411,-1.2077,-1.0291,-0.9417,-0.3252,-1.0291,-0.8945,-0.4059,-0.3263,-0.5653,-0.1567,-0.3766,-0.2905,0.4289,-0.4145,-0.1998,0.2305,2001,12
-0.1274,-0.436,-0.6243,-0.6292,-0.3342,-0.6243,-0.7549,-0.4197,-0.5679,-0.7792,-0.0776,-0.662,-0.6657,0.4893,-0.642,-0.1207,0.2149,2001,12
-0.806,-1.0475,-0.2772,0.0534,2.8798,-0.2772,-0.141,0.2227,2.5408,1.7103,-0.1006,-0.6236,-0.37,0.4279,-0.6952,-0.1578,-1.5862,2001,12
-0.4655,-1.5381,-1.6404,-1.7644,-0.426,-1.6404,-1.4305,-0.734,-0.5106,0.8734,-0.076,-0.1486,0.2589,0.4607,-0.1928,-0.128,-0.7131,2001,12
0.0065,-0.78,-1.1922,-1.1788,-0.422,-1.1922,-1.2656,-1.0544,-0.3668,-0.4136,-0.0457,-0.619,-0.5284,0.492,-0.7778,-0.0902,-0.4518,2001,12
-0.7277,-0.5252,-0.1461,0.0488,1.9914,-0.1461,-0.0875,0.0278,1.2605,-0.1739,-0.0273,-0.5768,-0.5612,0.4995,-0.6926,-0.0684,-0.8927,2001,12
-0.3964,0.0156,-0.1704,-0.2659,-0.2666,-0.1704,-0.2904,0.2002,-0.3521,-0.6552,0.0018,-0.2694,-0.2023,0.5303,-0.3655,-0.0304,-0.3383,2001,12
-0.4123,0.2135,0.3175,0.3336,-0.316,0.3176,0.1251,-0.1637,-0.0404,-0.4635,0.0364,-0.0574,-0.0759,0.5612,-0.1494,0.0135,-0.1527,2001,12
-0.9559,-0.2357,0.3072,0.5189,1.2816,0.3072,0.3336,0.2038,1.0092,1.1141,0.0432,0.343,0.5169,0.5572,0.4618,0.0202,-0.6515,2001,12
-0.9863,-0.5852,-0.132,0.0509,0.7489,-0.132,0.042,0.6513,0.3399,-0.3789,0.0075,-0.6254,-0.4436,0.5073,-0.8154,-0.0276,-1.1139,2001,12
-0.7381,-0.2242,-0.2093,-0.172,0.3878,-0.2093,-0.2523,0.2217,0.0913,-0.8509,0.0412,-0.7322,-0.6917,0.5386,-0.916,0.0149,-0.6188,2001,12
-0.9126,-0.4011,0.0808,0.2653,0.2453,0.0808,0.2826,0.5474,0.4657,-0.8031,0.0519,-0.6543,-0.6023,0.5442,-0.7957,0.0227,-0.8133,2001,12
0.1191,-0.2855,-0.6277,-0.7904,-0.5211,-0.6277,-0.483,-0.1668,-0.4767,0.0868,0.0716,-0.1545,0.1867,0.5694,-0.2281,0.0487,-0.1864,2001,12
0.2116,-0.2107,-0.4331,-0.6028,-0.4411,-0.4331,-0.6532,-0.4882,-0.3697,-0.9493,0.098,-0.3349,-0.2549,0.5954,-0.5657,0.0815,0.0487,2001,12
-0.7614,0.3014,0.2782,0.2641,-0.5006,0.2782,0.2873,-0.0934,-0.5335,-1.4061,0.1122,-0.1864,-0.0985,0.6094,-0.3504,0.1,0.091,2001,12
-1.0475,0.596,0.6513,0.7837,-0.3242,0.6513,0.5769,0.5212,-0.485,-0.8013,0.1259,-0.0622,0.0834,0.6213,-0.1301,0.1169,0.18,2001,12
-0.9032,0.1788,0.8797,1.2098,0.6247,0.8797,0.8683,1.011,0.5352,-0.4517,0.136,-0.2825,-0.2252,0.6262,-0.5638,0.128,-0.6052,2001,12
-0.8803,-0.07,0.6773,1.1441,1.6662,0.6773,0.9085,1.3812,1.371,-0.4297,0.0865,-0.696,-0.5719,0.5476,-0.9754,0.0616,-1.4684,2001,12
-0.8883,0.0603,0.531,0.8467,0.9123,0.531,0.8572,1.6149,0.1489,-1.1427,0.0881,-0.8804,-0.7736,0.5601,-1.1533,0.0655,-1.2833,2001,12
-0.8611,0.4056,0.7976,0.9671,2.1966,0.7976,1.0789,1.7033,0.7946,-0.411,0.0396,-0.8241,-0.7442,0.4666,-1.1957,0.0061,-1.7959,2001,12
-0.7609,0.4679,0.7524,0.8619,0.0544,0.7524,0.7796,1.288,0.012,-0.9028,0.1622,-0.8981,-0.8024,0.5511,-1.3574,0.12,-1.4238,2002,1
-0.8747,0.335,0.9301,1.2123,1.466,0.9301,1.034,1.1238,1.0735,-0.1068,0.2232,-0.6188,-0.5478,0.5782,-0.9742,0.1728,-1.0449,2002,1
-0.7213,0.1066,0.6553,0.8678,1.5408,0.6554,0.9756,1.4658,0.6857,-1.019,0.2435,-0.7621,-0.676,0.5753,-1.0934,0.1896,-1.1704,2002,1
-0.5662,-0.0275,-0.1014,-0.2575,-0.6896,-0.1014,0.0452,0.2585,-0.6731,-0.0251,0.2951,0.2261,0.6491,0.6267,0.1345,0.2489,-0.0842,2002,1
-0.6274,0.3367,0.1411,0.0423,-0.3993,0.1411,0.0917,-0.5263,-0.4419,-0.6211,-0.0336,-0.3247,-0.4154,0.602,-0.5126,0.0419,0.0977,2002,1
-0.6325,0.9666,1.0931,1.1848,0.4384,1.0931,1.1129,0.7729,0.9778,-0.536,-0.011,-0.0788,-0.1311,0.6107,-0.2636,0.0677,-0.3253,2002,1
-0.9731,1.0572,1.3327,1.4835,-0.5518,1.3327,1.2271,1.0262,-0.5634,-0.4688,0.0141,-0.0581,-0.1235,0.6292,-0.2134,0.0968,0.0418,2002,1
-1.0606,1.1353,1.573,1.7508,-0.2917,1.573,1.3835,0.7923,-0.2703,-0.6849,0.0458,-0.0277,-0.0938,0.6432,-0.2103,0.1309,0.1309,2002,1
-0.4686,0.616,1.2885,1.2439,-0.4753,1.2885,1.3068,0.6588,-0.4473,-0.9329,0.0784,0.0735,0.0496,0.6553,-0.0946,0.1615,0.322,2002,1
0.5535,0.5413,0.2471,0.1023,-0.6214,0.2471,0.476,0.1137,-0.5572,0.1684,0.0987,1.2896,2.5529,0.6678,1.9451,0.1834,0.5675,2002,1
0.6974,1.044,0.5866,0.312,-0.654,0.5866,0.3981,-0.8558,-0.6164,-0.6332,0.1836,0.4825,0.5874,0.7156,0.431,0.2704,0.8207,2002,1
-0.0758,1.1356,1.1126,1.0412,-0.672,1.1125,0.7549,-0.4946,-0.5543,-0.9186,0.2306,0.5601,0.4441,0.7358,0.7748,0.3218,0.9891,2002,1
0.0223,0.4769,0.3001,-0.0148,-0.6424,0.3001,0.2579,-0.4533,-0.5862,-0.2693,0.2747,1.1141,1.59,0.7594,1.6004,0.3672,0.9969,2002,1
0.8484,0.2204,0.0829,-0.1385,-0.5226,0.0829,-0.0466,-0.6907,-0.5154,-0.6846,0.2949,0.7933,0.8708,0.7696,1.1247,0.3885,0.9597,2002,1
-0.2372,-0.7825,-0.724,-0.6209,-0.5976,-0.724,-0.4194,-0.5627,-0.5752,0.6265,0.3064,0.3586,0.2582,0.7799,0.4338,0.4007,0.9124,2002,1
0.8356,-1.0454,-1.0506,-1.0553,-0.6203,-1.0506,-0.8859,-1.0147,-0.6609,-0.3648,0.3333,0.1988,0.0655,0.7984,0.0671,0.43,0.9568,2002,1
0.4085,-1.1427,-0.9397,-0.8541,-0.3207,-0.9397,-0.9221,-1.0024,-0.3472,-1.1717,0.3842,0.1917,0.0256,0.8307,0.0734,0.4791,0.8768,2002,1
-0.2515,-1.18,-1.2727,-1.4101,-0.6168,-1.2727,-1.1886,-1,-0.6433,-0.3697,0.4454,0.7402,0.833,0.8613,0.8518,0.535,0.8332,2002,1
0.425,-0.8786,-1.1758,-1.2088,-0.3415,-1.1758,-1.2505,-1.2611,-0.4377,-0.0801,0.465,0.7455,0.7136,0.8762,0.9747,0.5569,0.7415,2002,1
0.0611,-0.5959,-1.1198,-1.3179,-0.4539,-1.1198,-0.9001,-0.9346,-0.4756,0.5734,0.4982,0.7235,0.9265,0.8932,0.702,0.5903,0.5791,2002,1
0.4847,0.1277,-0.1112,-0.137,0.0337,-0.1112,-0.2207,-0.2552,0.0217,0.4683,0.5731,0.6982,0.4589,0.9423,1.0863,0.6753,0.2885,2002,1
-0.4957,-0.9257,-0.9277,-0.8558,-0.1488,-0.9277,-0.6351,-0.4976,-0.3453,1.0243,0.6154,0.7709,0.9593,0.9561,0.6962,0.7069,0.2903,2002,1
-0.0772,-1.8887,-2.1554,-2.0974,-0.8286,-2.1554,-1.9463,-1.62,-0.8094,0.7753,0.6833,1.5704,2.2978,0.9968,1.8676,0.7824,0.6493,2002,1
0.6427,-0.4604,-1.6315,-1.8043,-0.6344,-1.6315,-1.5346,-1.7752,-0.6526,0.2715,0.7627,0.7197,0.8208,1.0487,0.4856,0.8646,0.8592,2002,1
-0.3507,0.1848,-0.2057,-0.1948,-0.4732,-0.2057,-0.537,-1.0602,-0.4654,-0.012,0.9466,0.9982,0.918,1.1039,1.0685,1.03,0.7765,2002,1
-0.8106,-0.1745,0.0803,0.2689,0.3357,0.0803,-0.1046,-0.6535,0.7822,0.9999,0.9656,1.5318,2.1918,1.1209,1.576,1.0556,0.1329,2002,1
-0.8376,-1.0426,-0.4283,-0.0208,0.0374,-0.4283,-0.2611,-0.3597,0.1033,0.3902,0.891,0.4008,0.7006,1.1227,0.0114,0.9829,-0.5062,2002,1
-0.8764,-1.9756,-1.461,-1.0249,0.3125,-1.461,-1.1835,-0.6276,0.5001,0.0896,0.8236,-0.0733,0.1836,1.122,-0.4904,0.9107,-1.0177,2002,1
-0.6758,-2.4627,-2.1805,-1.9015,-0.3599,-2.1805,-2.0377,-1.3961,-0.3143,-0.9072,0.8139,-0.5165,-0.4665,1.1249,-0.9044,0.8999,-0.547,2002,1
1.4388,-2.2054,-2.6638,-2.687,-0.7264,-2.6638,-2.6801,-2.1479,-0.7666,0.1989,0.9157,1.2049,2.4538,1.1548,1.3672,1.0048,0.2761,2002,1
0.6258,-1.4268,-1.9091,-1.9351,-0.5985,-1.9091,-2.045,-1.9056,-0.5804,-0.9901,1.0172,0.2218,0.492,1.177,-0.234,1.092,0.4852,2002,1
0.3533,-1.0023,-1.1136,-0.9856,-0.4561,-1.1136,-1.2975,-1.2724,-0.3648,-1.0634,1.0487,-0.0208,-0.0421,1.1881,-0.3884,1.1155,0.3973,2002,2
1.3793,-0.441,-0.8047,-1.0973,-0.5944,-0.8047,-0.9197,-1.0375,-0.5874,-1.027,1.0985,0.1788,0.1142,1.2112,-0.2315,1.1683,0.731,2002,2
2.0648,-0.1374,-0.5645,-0.9043,-0.5445,-0.5645,-0.9222,-1.0861,-0.4659,-1.1059,1.1376,0.4332,0.5615,1.2267,-0.0021,1.2098,0.7089,2002,2
2.4762,0.1619,-0.3018,-0.8148,-0.6008,-0.3018,-0.641,-1.381,-0.5757,-0.716,1.1929,1.1947,1.7603,1.2521,1.0364,1.2674,0.8139,2002,2
2.6978,0.3172,-0.0717,-0.3637,-0.5878,-0.0717,-0.2908,-1.0673,-0.5777,-0.4943,1.2172,0.7907,0.8742,1.2674,0.4844,1.2944,0.914,2002,2
1.7463,0.4633,0.233,-0.093,-0.6403,0.233,-0.2609,-0.9811,-0.6261,-1.0705,1.2715,0.6051,0.3318,1.288,0.287,1.3532,0.9483,2002,2
0.1039,0.4319,0.4935,0.5289,-0.0285,0.4935,0.2254,-0.4884,0.0349,-0.3203,1.329,1.1939,1.2421,1.3324,1.1623,1.4246,0.3801,2002,2
-0.5386,-0.0646,0.0905,-0.021,0.6118,0.0905,0.1922,-0.1802,-0.0451,1.3355,1.3121,1.5309,2.1289,1.3557,1.4864,1.4147,0.143,2002,2
0.5441,-0.0467,-0.4544,-0.6032,-0.8275,-0.4544,-0.3241,-1.2441,-0.7946,1.3496,1.358,2.6628,4.2141,1.3983,3.3367,1.4651,0.7221,2002,2
0.8975,0.4051,-0.309,-0.6297,-0.7752,-0.309,-0.1649,-1.4059,-0.7327,1.4603,1.4275,2.1395,2.96,1.4382,2.5018,1.5419,0.9942,2002,2
0.2809,0.9911,0.5209,0.298,-0.7491,0.5209,0.1475,-1.288,-0.6748,-0.9676,1.5533,1.1225,0.9716,1.485,0.7221,1.6712,1.1451,2002,2
-0.3373,0.7857,0.6438,0.2358,-0.6429,0.6438,0.457,-1.122,-0.5874,-0.214,1.751,1.8058,2.1515,1.5522,1.5648,1.8503,1.082,2002,2
-0.7174,0.1915,0.1066,0.1459,-0.6657,0.1066,0.08,-1.0721,-0.68,-0.3609,1.8198,1.0375,0.9678,1.618,0.4941,1.931,1.0653,2002,2
0.049,0.4499,0.4611,0.3661,-0.5991,0.461,0.4992,-0.3928,-0.5854,-1.187,1.8567,0.7904,0.5046,1.6258,0.3183,1.9584,1.068,2002,2
0.3261,0.3877,0.2313,0.0759,-0.5144,0.2313,0.3678,-0.2396,-0.5258,-0.4613,1.8528,1.0211,0.8771,1.6282,0.5516,1.9508,0.925,2002,2
-0.0686,0.2817,0.2679,0.2227,-0.6932,0.2679,0.2577,-0.2005,-0.7079,-0.55,1.9585,1.2545,1.3416,1.6709,0.7567,2.0516,0.9114,2002,2
-0.5464,-0.2502,-0.2062,0.0722,0.3684,-0.2062,-0.1238,0.0348,0.2453,-0.0079,1.7841,0.4374,0.6331,1.6612,-0.0914,1.8889,-0.2568,2002,2
-0.8287,-0.8349,-0.7568,-0.6766,-0.4497,-0.7568,-0.4268,-0.147,-0.3891,-0.1266,1.6943,-0.2389,-0.2017,1.6193,-0.702,1.7829,-0.2907,2002,2
-0.569,-0.3032,-0.2756,-0.0854,-0.0472,-0.2757,-0.2581,0.0537,0.485,-0.6154,1.701,-0.2806,-0.3433,1.6015,-0.816,1.7795,-0.8563,2002,2
-0.179,0.7011,0.8988,1.1286,0.087,0.8988,1.0476,1.2294,0.5786,-0.2875,1.7591,0.0014,-0.1237,1.6158,-0.4749,1.8192,-0.7734,2002,2
0.2161,1.4292,1.1319,0.8896,-0.6768,1.1319,1.2948,1.0232,-0.7218,-0.3821,1.8112,0.7302,0.9978,1.6575,0.2559,1.866,0.0142,2002,2
-0.46,2.0563,1.8217,1.4805,-0.8725,1.8217,1.6219,-0.2574,-0.8046,-0.1733,1.8681,1.2345,1.4132,1.6823,1.0005,1.9226,0.7706,2002,2
-0.6456,1.4106,1.4582,1.4235,-0.249,1.4582,1.4607,0.0031,-0.1773,1.615,1.9133,2.7333,4.2773,1.7184,3.5693,1.9721,0.5765,2002,2
-0.2237,0.648,0.3372,0.0746,-0.5564,0.3372,0.7239,0.1619,-0.5602,0.526,1.92,1.4199,1.6721,1.7328,1.2985,1.9781,0.7548,2002,2
1.9788,0.7376,0.3202,-0.1603,-0.5851,0.3202,0.4229,-1.0024,-0.6046,0.2364,1.957,1.2886,1.6244,1.7626,1.1307,2.0075,0.9848,2002,2
1.7493,0.8712,0.392,0.0537,-0.672,0.392,0.4416,-1.5173,-0.636,0.2907,1.9953,1.5396,2.1679,1.795,1.5186,2.044,1.0622,2002,2
0.0982,0.8739,0.7897,0.6428,-0.7378,0.7897,0.6864,-1.2343,-0.7526,-0.214,2.3615,2.117,2.5193,1.8943,2.0303,2.3795,1.2875,2002,2
2.0932,0.923,0.7952,0.5311,-0.6942,0.7952,0.5706,-1.2057,-0.6555,0.0913,3.0058,3.0856,4.0191,2.0833,3.5885,2.9377,1.3057,2002,2
0.7096,-1.4628,-1.6165,-1.5232,-0.5238,-1.6165,-1.4181,-1.5154,-0.5435,-0.36,3.8066,0.5843,0.2238,2.9453,-0.026,3.4842,0.8698,2002,11
0.6342,-0.9277,-1.2977,-1.461,-0.4609,-1.2977,-1.4154,-1.587,-0.4769,-1.1555,3.9024,0.9156,0.515,3.0302,0.1446,3.5861,0.9018,2002,11
-0.4496,-0.6064,-0.7232,-0.8155,-0.6407,-0.7232,-0.9521,-1.9292,-0.6379,-0.5411,3.9795,1.4365,1.3573,3.0815,0.9543,3.6771,0.9682,2002,11
1.1773,-0.2644,-0.5765,-0.9069,-0.5199,-0.5765,-0.7885,-1.7725,-0.5108,-0.6594,3.9825,1.7209,1.7792,3.0907,1.4095,3.6895,0.951,2002,11
1.1634,0.1933,-0.1787,-0.3921,-0.5147,-0.1787,-0.6033,-1.8178,-0.3839,-1.2668,3.9808,1.0482,0.7746,3.1155,0.4181,3.6949,0.905,2002,11
0.9687,0.3183,0.0275,-0.277,-0.5943,0.0275,-0.5445,-1.5806,-0.5768,-0.5129,3.9029,1.629,1.5206,3.1244,1.1273,3.6341,0.8436,2002,11
-1.1969,-0.2652,0.1356,0.4595,3.2909,0.1356,0.0309,-0.2657,2.8211,2.675,1.3566,0.3312,0.5866,2.4573,0.265,1.4592,-1.6432,2002,11
-1.267,-0.6661,0.1907,0.874,4.3473,0.1907,0.4079,2.3308,5.1476,3.8976,-0.5254,-1.3621,-1.0645,0.1161,-1.3408,-0.4575,-3.0222,2002,11
-1.1722,-0.6378,0.2783,0.7645,3.219,0.2783,0.5451,2.4378,2.915,3.1637,-0.8237,-1.5129,-1.3012,-0.3716,-1.5959,-0.8647,-2.8458,2002,11
-0.7003,-0.5488,-0.3039,-0.198,1.0076,-0.3039,-0.1111,1.2581,1.2569,1.4492,-0.8427,-1.334,-1.2115,-0.4465,-1.3012,-0.9026,-1.9293,2002,11
-0.507,-0.2294,-0.2635,-0.2237,-0.3105,-0.2635,-0.0208,0.7395,-0.3902,0.6958,-0.7697,-0.6044,-0.2217,-0.3599,-0.3031,-0.8208,-0.9209,2002,11
-0.7632,0.0898,0.0852,0.1823,-0.0061,0.0852,0.0678,0.0363,-0.3038,0.5873,-0.7237,-0.636,-0.6127,-0.3203,-0.5002,-0.7673,-0.3113,2002,11
-0.4533,0.1468,0.4285,0.5225,-0.2965,0.4285,0.5297,0.488,-0.4396,-0.7783,-0.6785,-0.6713,-0.6664,-0.2592,-0.5801,-0.7125,0.0116,2002,11
0.5519,0.2829,0.1779,-0.0211,-0.5239,0.1779,0.1521,0.1671,-0.51,-0.1775,-0.6322,-0.0857,-0.0257,-0.2197,0.2756,-0.6576,0.4112,2002,11
0.5027,0.4701,0.3673,0.1499,-0.5961,0.3673,0.181,-0.5024,-0.618,0.0795,-0.6147,0.113,0.1093,-0.2021,0.6271,-0.6321,0.8319,2002,11
-0.8299,0.6832,0.3266,0.0956,-0.6907,0.3266,0.0698,-0.9451,-0.6187,0.4701,-0.5906,0.5027,0.2209,-0.1741,1.2454,-0.5985,0.9453,2002,11
-0.6616,0.2029,0.271,0.1798,-0.6385,0.271,0.0572,-0.5313,-0.6371,-0.3351,-0.5424,0.4273,0.2522,-0.107,1.0756,-0.5367,0.885,2002,11
0.5543,0.3763,-0.1227,-0.3265,-0.629,-0.1227,-0.208,-0.5892,-0.4778,-0.3722,-0.5085,0.1226,-0.0239,-0.0662,0.413,-0.4918,0.9057,2002,11
0.5075,1.1674,0.699,0.5058,-0.6682,0.699,0.4075,-0.5162,-0.608,-0.4795,-0.4871,0.7198,0.8499,-0.0463,1.2708,-0.4643,0.9387,2002,11
1.577,1.8506,1.381,1.1389,-0.7649,1.381,1.3313,0.6841,-0.7492,0.5889,-0.4367,0.7192,0.5918,0.0065,0.9622,-0.4023,1.0891,2002,11
1.6117,1.9815,1.6372,1.3265,-0.7301,1.6372,1.554,0.8638,-0.8561,-0.1791,-0.3693,0.4198,0.1529,0.0775,0.5677,-0.3141,1.1604,2002,11
0.0717,1.786,1.7299,1.5502,-0.5969,1.7299,1.2951,0.6499,-0.6904,-1.3804,-0.3077,0.4008,0.0868,0.1498,0.484,-0.2367,1.168,2002,11
0.5975,0.8615,1.1479,0.9404,-0.4592,1.1479,1.0915,1.0525,-0.4905,-0.8563,-0.2877,0.5211,0.3182,0.1824,0.6627,-0.2092,0.9022,2002,11
-0.238,0.5892,0.6692,0.652,-0.4976,0.6692,0.8224,1.0731,-0.499,-0.5551,-0.2617,0.0565,-0.3322,0.2199,-0.0525,-0.1764,0.749,2002,11
0.8554,0.1485,-0.0798,-0.2445,-0.5897,-0.0798,0.1569,-0.0953,-0.5691,1.6453,-0.2207,2.235,3.0638,0.2597,3.3214,-0.1223,0.8605,2002,11
