year,month,day,hlml,pblh,speed,evland,gwetprof,gwetroot,gwettop,lhland,lwland,shland,swland,tsat,tsoil1,tsoil2,tsoil3,tsoil4,tautot,h850,h500,omega500,q850,qv2m,slp,t850,t2m,tmax,tmin,t2mdew,tqv,zlcl,pr,pr7,pr15,pr30,pr60,pr90,pr180,fpc1,frp1,fpc2,frp2
2002,10,14,64.7173309,727.30011,3.70581222,5.16E-02,0.445517063,0.441145837,0.158085495,1.47293997,-94.6987534,46.4262924,142.328293,288.619324,289.704651,289.860321,290.478455,291.117279,2.29955077,1534.48022,5817.90674,-1.97E-02,2.73600674,3.19202089,1015.0564,292.083221,290.685211,299.854614,283.551025,268.628632,9.15491581,3363.2854,2.13E-05,0.145730495,1.28281868,2.30316019,3.48740983,5.92457819,35.5560951,2,408.173004,0.30103001,2.61084437
2002,10,15,64.4007416,903.273865,4.10460377,4.21E-02,0.445446253,0.441045791,0.15632914,1.202685,-109.318253,70.2665253,173.899078,287.273376,289.020721,289.748505,290.407166,291.051239,0.447919995,1503.56934,5772.38281,-0.149282575,3.14263368,3.93206024,1012.32782,290.999359,289.42749,299.866058,285.070099,271.018005,9.70154476,2808.64746,1.17E-05,0.145731986,1.17062342,2.18602681,3.48723197,5.57703733,34.4484291,13,333.364014,1.11394334,2.5229187
2002,10,16,63.8137245,1270.18652,4.47002745,3.75E-02,0.445388079,0.440963745,0.154949188,1.06985652,-105.572464,77.5245438,173.37471,285.81192,288.097076,289.242828,290.266968,290.984802,1.24294114,1476.11316,5715.76807,-0.185405374,4.18574381,4.46369267,1010.76617,287.624634,287.377869,298.662445,282.56546,272.371246,11.579381,2239.59717,1.87E-03,0.145483658,0.570236385,2.18582106,3.40163064,4.71383429,33.8764915,1,13.9219999,0,1.14370167
2002,10,17,63.7157669,674.992737,5.01785564,3.86E-02,0.44533509,0.440889657,0.153746784,1.10205948,-108.172073,71.529007,175.115616,285.471893,287.45108,288.558533,290.01886,290.911346,1.08768022,1471.80286,5725.52686,0.151987344,3.64063263,4.55019331,1010.02203,288.080109,286.816467,296.272675,280.550232,272.378235,11.644701,2184.53198,1.23E-03,0.146274522,0.275796294,2.18678904,3.40275979,4.67264843,33.7438889,30,911.048035,1.47712123,2.95954132
2002,10,18,63.6904526,520.991638,3.81869292,4.20E-02,0.445288509,0.440825075,0.152724236,1.19842386,-100.385872,60.1036301,150.098495,284.801514,286.695526,288.122101,289.733948,290.82608,1.05434048,1487.00391,5763.83008,3.54E-02,3.87038183,4.81205225,1011.45984,287.280884,286.435303,296.391754,280.296722,273.250427,9.00323772,2042.36597,1.65E-02,9.92E-02,0.280862182,2.18803382,3.40758753,4.66442728,33.7189636,4,63.2190018,0.60206002,1.80084765
2002,10,19,63.8389969,636.781372,3.16609502,8.64E-02,0.445296705,0.440840513,0.153239518,2.46522999,-98.1389465,70.1358261,169.120972,285.617004,286.85556,287.678558,289.412567,290.728149,1.77465522,1498.39941,5751.69189,-6.90E-03,4.21161747,4.79956293,1013.1488,286.869232,287.691162,295.20575,280.552032,273.028168,10.2225409,2194.14893,0.102361463,8.53E-02,0.227537334,2.25506258,3.4448452,4.63504553,33.7863503,9,89.6640015,0.954242527,1.95261812
2002,10,20,63.9212761,714.441895,3.68052101,6.76E-02,0.445299268,0.440847337,0.153588086,1.92927539,-105.203735,63.1583023,165.201538,285.54071,286.902252,287.731781,289.172729,290.619843,9.03E-02,1491.39197,5739.16797,3.50E-02,4.13560104,4.84037638,1012.20135,287.79895,287.318817,296.273285,281.94281,273.809753,10.3859062,2113.0354,5.48E-02,8.37E-02,0.229448617,2.26371574,3.4538393,4.63642406,33.7957764,2,15.9370003,0.30103001,1.20240653
2002,10,21,63.78302,671.736206,3.5584898,4.70E-02,0.445284128,0.440828949,0.153386682,1.34080267,-107.738846,70.1783676,169.545807,284.80661,286.41684,287.524933,288.98172,290.507812,0.250008136,1472.68835,5706.80762,1.37E-02,3.95415807,4.4397521,1010.34259,286.212311,286.562225,296.4216,281.039459,273.144897,8.47578144,2111.77563,3.84E-02,8.47E-02,0.230419412,2.26417613,3.45477843,4.63738298,33.5851707,10,137.609009,1,2.13864684
2002,10,22,63.3352966,777.92157,4.24059153,2.46E-02,0.445266247,0.440805912,0.153022975,0.700900257,-101.787834,71.539505,163.527893,283.808228,285.633484,287.015656,288.753418,290.392548,0.591171682,1473.76172,5671.54932,0.107437491,4.22424078,4.97105312,1011.86224,284.403107,284.926605,294.691345,280.2052,274.749939,10.2846708,1602.34094,2.11E-02,8.68E-02,0.232503057,2.26624346,3.4467597,4.6391511,32.2878151,8,102.177002,0.90309,2.00935316
2002,10,23,63.105175,735.235535,3.77831364,2.65E-02,0.445260584,0.44080013,0.153028533,0.755572259,-97.6149063,65.8799591,151.620773,282.844879,284.774902,286.421021,288.464661,290.27063,1.1176455,1490.00684,5686.67773,2.52E-02,3.75607848,4.91263819,1014.33423,283.900482,284.140228,293.32312,278.927063,274.715057,9.32143116,1471.4469,1.06E-02,9.62E-02,0.242032856,2.27577329,3.37437224,4.6328764,28.2453518,1,12.8240004,0,1.10802352
2002,10,24,62.8017426,746.471741,3.49938774,2.07E-02,0.445245951,0.440780669,0.152763948,0.592283309,-91.6197815,52.177681,127.731796,281.619324,283.56665,285.638489,288.1026,290.138184,1.718413,1482.40674,5671.89111,5.78E-02,3.3396039,4.54922581,1014.07501,282.280762,282.735565,291.968658,278.878754,273.531433,8.18005848,1449.24365,1.02E-02,0.104797095,0.251481384,2.28559017,3.3816309,4.6424737,27.3637676,14,171.020996,1.14612806,2.23304939
2002,10,25,62.8294449,759.275024,3.13284063,5.05E-02,0.445236593,0.440768242,0.152643859,1.44297814,-83.0589142,58.9101105,137.895279,282.295929,283.567688,285.003448,287.665558,289.990631,4.65870619,1456.20361,5628.88281,-5.94E-02,4.17788696,4.36855555,1011.30939,280.295471,283.115173,290.479645,277.264069,272.642914,10.4978704,1601.15503,4.52E-02,0.144659385,0.295999765,2.33051825,3.42644978,4.61866236,26.5650406,15,353.998993,1.17609131,2.54900193
2002,10,26,62.9179726,793.284851,3.73924565,3.40E-02,0.445229143,0.44075954,0.152570635,0.969301939,-89.9403305,61.8826523,144.785858,282.157715,283.625854,284.9758,287.313965,289.829498,7.71831322,1445.77014,5606.37549,5.96E-02,4.300385,4.62970591,1010.065,281.487915,283.273132,290.476288,278.44043,273.692993,12.2078972,1506.50232,2.75E-02,0.100348748,0.267207175,2.35322928,3.44974828,4.57006025,24.9367981,32,419.410034,1.50514996,2.6226387
2002,10,27,63.0278931,685.875366,3.71126366,1.96E-02,0.445221841,0.440751135,0.152483895,0.558419466,-95.9446259,63.4118729,157.776855,282.813934,283.819183,284.821655,287.033813,289.66272,2.64728498,1477.43372,5652.13379,0.176681712,4.18615055,4.64026403,1013.20203,282.90036,283.75473,290.6745,277.356049,273.858154,10.9954596,1545.17322,4.76E-03,9.35E-02,0.188448086,2.24340296,3.45205188,4.57287455,24.1637726,5,119.625,0.69897002,2.07782197
2002,10,28,63.4097328,582.158325,3.5836668,4.49E-02,0.445208818,0.440734267,0.152252302,1.28289104,-95.6615982,60.819561,154.402237,283.444305,284.45108,285.10672,286.853394,289.495667,1.10866261,1503.08032,5727.19141,0.15728648,3.47484899,3.81688261,1014.81299,284.411072,285.284332,293.104614,277.33963,271.033112,9.19193745,2189.09814,3.27E-02,9.26E-02,0.177260384,1.49937248,3.43063259,4.57285738,23.6401825,4,40.9049988,0.60206002,1.61177635
2002,10,29,63.1803284,647.605713,4.18058777,2.58E-02,0.445186019,0.440703005,0.151747063,0.737495542,-102.647949,63.9193382,156.172607,281.98349,283.638306,284.992554,286.75061,289.335815,0.176688597,1471.71008,5693.47998,0.169081867,2.70322275,3.66633606,1011.39374,284.247925,283.862,293.593781,279.030731,270.274567,8.95694828,2137.45337,1.01E-02,9.05E-02,0.177239418,1.46005809,3.3922627,4.50470495,23.6268406,8,294.184998,0.90309,2.46862054
2002,10,30,63.0725708,582.509094,3.7913661,2.79E-02,0.445168197,0.440679222,0.15139991,0.797331333,-101.249519,60.1264381,154.009918,281.784698,283.213776,284.522888,286.573059,289.181885,7.66E-02,1463.91846,5688.17041,0.187271699,3.56590223,3.81421208,1010.38989,283.246185,283.498291,291.992004,277.939941,271.063293,9.44302845,1964.08069,1.49E-02,8.09E-02,0.177237928,1.34786141,3.3917973,4.25227594,23.4486847,26,748.748047,1.41497338,2.87433577
2002,10,31,63.0061378,537.433594,3.54230785,3.43E-02,0.445150137,0.440654755,0.151027575,0.979499876,-107.631721,54.712635,153.593826,281.399353,282.818298,284.219635,286.358398,289.028625,0.10683281,1477.26379,5703.36377,9.25E-02,2.71729827,3.26196432,1011.98047,283.048462,283.195831,291.615936,277.737061,268.509369,7.83110857,2303.03906,1.43E-02,7.23E-02,0.178286701,0.748523057,3.39285207,4.07902336,23.1449394,22,796.875,1.34242272,2.90139031
2002,11,1,62.7657623,582.938293,3.33269525,5.34E-02,0.445126772,0.440622926,0.150515899,1.52319252,-97.4690094,40.702301,126.534355,280.730133,282.201355,283.814056,286.117279,288.874146,1.17478335,1484.06055,5680.04248,3.75E-02,1.73524559,2.26783013,1013.53107,282.378784,282.299255,291.669556,277.299011,264.167633,7.27797985,2747.98022,4.59E-02,7.33E-02,0.22301662,0.498812884,3.43874097,3.92687583,23.1893101,8,233.857986,0.90309,2.36895227
2002,11,2,62.8670616,489.994049,2.8090632,2.66E-02,0.445107579,0.440597504,0.150089398,0.758608699,-96.1349945,34.1044655,119.786247,280.361389,281.46405,283.22998,285.825623,288.716003,1.13373816,1502.54028,5683.26465,0.108705245,1.79381871,2.00467086,1016.09424,283.244049,282.631958,289.926117,277.099426,263.219238,7.06654882,2939.52881,4.53E-03,5.25E-02,0.220508695,0.501370907,3.44124985,3.79275894,23.1910763,6,74.6870041,0.778151274,1.873245
2002,11,3,63.1798477,597.842041,3.34672427,0.124649815,0.445104033,0.440595388,0.150145352,3.55864668,-74.9639282,22.2416134,99.988266,281.93335,282.607056,283.254761,285.531952,288.551514,4.62379551,1501.97375,5686.81885,-5.79E-02,1.62594688,1.66060257,1015.32788,285.316956,283.843689,290.580109,277.077332,261.09314,7.15052319,3514.29175,0.232064888,0.281516105,0.384688467,0.612225771,3.67238712,4.02456999,23.412117,0,0,0,0
2002,11,4,63.2166367,608.810974,3.56213498,6.07E-02,0.445231527,0.440784067,0.153472364,1.73199224,-101.391991,48.6667061,147.494247,281.653656,282.494568,283.504913,285.397003,288.387695,0.762288094,1491.20068,5675.6499,0.147926509,1.79149485,2.19483829,1014.11346,284.692535,283.929413,291.515045,279.485596,263.916565,7.55841064,3115.1958,2.86E-02,0.281516105,0.375037402,0.604485929,3.63400078,4.02456999,23.412117,7,170.738007,0.845098019,2.23233032
2002,11,5,63.4214516,643.885498,3.26261687,8.08E-02,0.445448518,0.441098362,0.159171954,2.30526567,-105.484779,37.7807884,141.444321,281.806305,282.429779,283.394196,285.286469,288.231323,0.121110223,1525.64368,5758.74316,9.82E-02,2.13911843,2.61996293,1016.97479,285.424622,284.617126,292.420319,278.026489,265.828247,5.87136698,2977.06982,0.313079327,0.281563848,0.374114335,0.604533732,2.78402615,4.02461767,23.4116402,16,559.515991,1.20412004,2.74781251
2002,11,6,63.5695686,529.745361,4.12571335,0.135864049,0.445640415,0.441372156,0.163843185,3.87858486,-91.6524887,20.6345253,106.880035,281.42337,282.627411,283.504089,285.196167,288.082092,1.37470162,1537.4054,5768.63086,8.01E-03,2.13644338,2.83566046,1018.15009,286.12851,284.489716,293.881683,278.570831,266.858704,6.78118134,2922.85254,0.2845456,0.330291182,0.420758069,0.653261125,2.81521964,4.07334518,23.4321957,16,828.869995,1.20412004,2.91848636
2002,11,7,62.9965553,647.961975,7.56463861,0.726789057,0.451773673,0.449953228,0.312993258,20.8562737,-51.3345871,0.621646225,68.933876,281.777588,283.329193,283.85199,285.160156,287.941864,32.3898354,1497.32617,5696.2168,5.77E-02,5.03544521,5.1674695,1014.86279,282.821899,283.006714,293.28479,278.320679,274.362946,15.7200584,1525.26721,12.3197718,12.6488972,12.7310019,12.9730349,15.133563,16.3930244,35.6353951,10,412.218018,1,2.61512709
2002,11,8,63.1435013,696.841675,10.6703444,0.569768667,0.497568607,0.512599409,0.666004658,14.6930685,-34.9516754,-27.8534565,67.6983337,283.879272,283.486176,283.884644,285.169312,287.814117,42.0501633,1436.96277,5647.65381,-0.593265057,8.32663059,8.30221176,1007.25616,282.787048,283.647705,289.511353,279.706116,282.119415,24.37327,442.607544,61.6842575,74.2872238,74.4054337,74.6569061,76.8178101,78.0578842,97.3191833,0,0,0,0
2002,11,9,62.852684,819.216675,7.49319363,1.10738909,0.559284389,0.589745224,0.65539217,32.0249634,-50.6627426,8.45841599,94.8506317,282.832581,283.090912,283.920532,285.190674,287.698669,44.2531395,1454.50696,5642.00586,1.32E-02,7.00493479,7.59196854,1010.55688,280.693726,282.789062,286.926178,281.59671,280.708099,17.8982449,508.466461,18.1145954,92.3992462,92.47509,92.7711029,94.9322586,96.1476212,115.426376,10,203.772003,1,2.3091445
2002,11,10,62.2635727,788.931763,4.83118725,0.909365773,0.567132592,0.590556502,0.589898229,26.2535248,-67.2848206,25.8136444,110.188858,280.032013,281.162842,283.096222,285.103363,287.592133,31.1436825,1510.9751,5681.10107,0.455788583,4.87438583,5.67823267,1018.79327,277.936401,279.86084,285.882385,279.920959,276.762238,13.3566313,738.091614,2.03433013,94.2017212,94.4860306,94.7532654,96.9664536,98.1800385,117.46022,2,61.2750015,0.30103001,1.7872833
2002,11,11,62.6073227,570.42218,4.22599602,1.09064269,0.568167388,0.586611629,0.578203619,31.1947784,-69.2851868,20.5897903,126.491829,281.553864,281.624512,282.633667,284.847015,287.48172,12.4837112,1538.35266,5780.52002,0.349393696,4.17931032,5.82752848,1019.72626,280.994171,281.313995,285.309021,276.210144,277.082031,16.6532001,954.404602,0.278228223,94.4810104,94.7625046,94.9509583,97.2454224,98.4274216,117.702751,2,9.22299957,0.30103001,0.964872181
2002,11,12,63.4809189,313.878754,4.39967108,0.796488404,0.568172216,0.584148645,0.572929502,22.7421932,-59.253334,-7.23146248,73.7216797,281.942627,282.135651,282.844635,284.66214,287.364624,3.4292891,1562.42346,5832.36621,8.06E-02,4.4026556,5.45760536,1020.31171,286.355347,283.38681,289.317139,276.545837,276.42984,13.4824152,1739.08582,8.05E-02,94.5613632,94.8429489,95.0201874,97.3257446,98.5076981,117.782867,1,16.5230007,0,1.21808887
2002,11,13,63.2738304,487.502411,3.85258746,0.918794453,0.568048894,0.582815468,0.571082473,26.2401028,-68.526535,16.6197109,113.146843,282.576874,282.642242,283.121338,284.58432,287.248718,4.21698952,1545.13953,5782.04883,0.150856495,4.57832146,5.8805871,1019.49994,284.163269,283.598114,290.154602,279.207001,277.218353,11.3164911,1433.30664,8.44E-02,94.5968552,94.9271317,95.104393,97.4075546,98.5917969,117.759888,13,179.102997,1.11394334,2.25310278
2002,11,14,62.9825897,350.386078,4.58296633,1.11364067,0.567448437,0.581441462,0.566886306,31.9391594,-88.6057892,13.4798775,130.050217,281.857086,282.232086,283.122864,284.562683,287.139984,0.438047707,1545.42786,5792.30225,0.198959544,2.86793041,5.47332001,1019.52124,285.60144,282.447601,289.973114,278.797974,276.084839,10.2869368,1358.22363,2.71E-03,82.2788544,94.928894,95.1061401,97.2921677,98.5933762,117.76165,11,149.272995,1.04139268,2.17398119
2002,11,15,63.4907188,374.499847,4.73228168,1.30710375,0.565939605,0.579178214,0.562715828,37.3559761,-95.0063019,-5.18648815,124.203255,281.534851,281.94339,282.889862,284.497559,287.037689,0.233348534,1559.46399,5818.0293,0.128675938,2.28992891,3.96304393,1020.05359,287.341309,283.468018,290.526764,276.752411,271.203094,7.05410337,2799.55054,1.43E-02,20.5946159,94.9277496,95.106041,97.2918625,98.5076904,117.064827,1,7.75699997,0,0.889693797
2002,11,16,63.7423439,439.981293,5.25695229,1.35501838,0.564546108,0.577307999,0.55903995,38.9116974,-90.9593582,-7.37768888,118.372269,281.611267,282.102264,282.854095,284.409241,286.938171,0.432811439,1562.49609,5834.04883,3.23E-02,1.59784782,3.53588843,1019.67053,286.516937,283.930603,292.667938,278.03891,270.252167,6.15187693,3214.3396,7.42E-03,2.48744726,94.8892517,95.1122589,97.2990646,98.5150375,108.41156,20,809.635986,1.30103004,2.90828991
2002,11,17,63.0045319,431.634735,4.91211081,1.02457917,0.562938631,0.575262427,0.557685256,29.4621906,-93.2116928,15.4694405,127.935448,280.812256,281.807556,282.84848,284.343475,286.841492,0.700697005,1534.48181,5767.65234,0.247994289,2.06140709,4.30046654,1018.37799,284.433472,282.121765,292.777374,278.649384,272.542877,6.41683578,2145.34912,1.92E-02,0.472512543,94.9060822,95.1266098,97.3146362,98.5341873,104.285011,5,329.924988,0.69897002,2.51841521
2002,11,18,62.9244385,420.998383,4.20814276,0.945275128,0.561839581,0.574025154,0.557537079,27.0050888,-94.4796906,1.27556276,116.355247,280.255951,280.814697,282.252991,284.214569,286.746857,0.411769003,1553.44324,5789.31543,0.170734301,1.60064673,4.01440859,1020.70404,284.940338,281.331177,289.385406,276.494904,271.747559,6.52319431,2161.93433,1.44E-02,0.207503244,94.6884995,95.073204,97.3282623,98.5180283,104.123253,12,427.596985,1.07918119,2.63103461
2002,11,19,63.4922523,285.648712,3.89054894,1.02998126,0.561238229,0.573461115,0.557529449,29.4248371,-84.7015762,4.9130168,121.632393,281.119659,281.137909,282.012207,284.011932,286.647644,0.253758699,1591.34888,5873.78564,0.186013892,1.82948184,4.12049675,1023.29773,288.60965,283.501831,290.72049,275.760223,272.447266,8.96136189,2480.43018,6.32E-03,0.132041484,94.6934662,95.0685043,97.332222,98.5223541,104.128204,0,0,0,0
2002,11,20,64.0234528,323.176758,5.45255756,1.44138682,0.560352087,0.572443843,0.554624856,41.1387024,-86.9572983,-17.0602474,124.903358,283.823608,283.366638,282.779083,283.923401,286.545227,5.19E-03,1579.25891,5899.49023,3.86E-02,3.44744754,5.26052666,1019.57751,291.088867,286.022949,292.921967,278.172699,275.993774,11.5296307,2191.21558,2.97E-03,4.78E-02,94.6934128,95.0675354,97.3317108,98.5223236,104.128204,0,0,0,0
2002,11,21,64.5259323,379.536194,4.46636772,1.14899063,0.55901444,0.570784748,0.552321076,32.7985001,-80.1459198,-4.51113605,112.358009,284.381836,284.375031,283.894226,284.110779,286.454895,0.382802874,1560.59961,5866.6167,-8.71E-02,3.42945933,5.33600283,1017.54651,290.382996,287.279785,296.748352,280.901886,276.061035,10.217638,2600.24854,6.86E-07,4.61E-02,94.6446915,95.0654526,97.3317032,98.5122223,103.719963,0,0,0,0
2002,11,22,64.0406342,400.986084,3.89354897,0.985992253,0.557744861,0.569251657,0.551016569,28.1467686,-84.1121521,9.78193474,115.561256,283.225464,283.808868,284.150604,284.377655,286.388855,0.171984568,1535.73999,5788.70508,-0.159363747,3.58078718,5.20056009,1016.69031,288.373322,285.901855,295.714233,282.288635,275.62738,10.3736343,2240.12646,1.13E-03,4.61E-02,82.3249283,95.0559158,97.3317032,98.4302902,103.705055,0,0,0,0
2002,11,23,62.6826363,412.837708,3.90803766,0.668630481,0.556621075,0.567964554,0.550736964,19.0901814,-82.5017166,28.1940117,112.866219,280.467072,281.834808,283.444702,284.484344,286.3414,5.00314426,1504.51819,5684.34277,0.120827958,4.10432911,5.50395346,1016.85638,282.690918,281.483185,292.977661,280.570801,276.460297,11.4295454,1080.79822,2.37E-02,6.19E-02,20.6639442,95.0693817,97.3549576,98.451004,103.728065,17,574.062012,1.23044896,2.75895882
2002,11,24,62.6824799,350.808594,3.72643757,0.688513517,0.555711448,0.566995382,0.550074458,19.655405,-79.3318176,23.6436996,113.87368,280.141663,280.946777,282.477753,284.323456,286.294586,1.48927033,1525.1394,5741.08691,0.111135818,4.05014515,5.3302722,1018.34924,283.539764,281.372345,288.656525,276.902466,275.850006,9.56765938,1182.86633,1.69E-04,4.27E-02,2.54952407,95.0246201,97.3551331,98.4510574,103.726143,1,13.5080004,0,1.13059103
2002,11,25,62.2357941,451.314575,6.45619202,1.01645875,0.554537654,0.56565392,0.54712224,29.0263538,-98.8827515,13.0625029,123.630211,279.02124,280.464966,282.02832,284.067322,286.234924,0.669180691,1514.92065,5706.07178,0.249362171,2.65849209,4.27311945,1017.58813,282.957031,279.709351,288.246704,277.361145,272.031372,7.01506662,1498.69946,1.67E-02,4.17E-02,0.528464258,95.014534,97.3677521,98.4642639,103.737984,107,4054.7522,2.02938366,3.60796428
2002,11,26,62.5089188,440.996643,6.57160902,1.20074153,0.552629292,0.563334525,0.542648613,34.2867699,-101.434334,-19.3126984,102.794716,278.264465,279.528748,281.431335,283.774139,286.160675,0.751821518,1530.3324,5727.70508,-0.120965011,1.34110034,2.72325182,1018.58539,283.279907,280.194916,287.848633,274.533569,266.941437,4.24078894,2650.34253,8.14E-03,3.67E-02,0.249189273,95.0117035,97.2550888,98.4637375,103.737961,40,2148.26807,1.60205996,3.33208847
