year,month,day,hlml,pblh,speed,evland,gwetprof,gwetroot,gwettop,lhland,lwland,shland,swland,tsat,tsoil1,tsoil2,tsoil3,tsoil4,tautot,h850,h500,omega500,q850,qv2m,slp,t850,t2m,tmax,tmin,t2mdew,tqv,zlcl,pr,pr7,pr15,pr30,pr60,pr90,pr180,fpc1,frp1,fpc2,frp2
2014,3,30,63.4329376,673.39978,7.40009069,1.34113812,0.490955085,0.496255279,0.488357842,38.2860832,-103.839943,109.881821,250.175903,286.521423,288.282013,288.004883,287.675629,287.809174,14.7697544,1489.23425,5652.18799,0.193982661,3.5010519,6.31488371,1015.75,280.225037,286.443237,294.164886,283.78125,278.949829,11.2150946,1246.9624,4.43E-02,0.569357514,0.587926567,6.14189482,81.6314392,81.9454498,98.7384109,0,0,0,0
2014,3,31,63.0840416,642.435791,6.33240557,1.00358212,0.489493489,0.494579762,0.483044118,28.6497097,-105.095215,117.927162,243.947464,285.000183,286.900391,287.555145,287.726807,287.813263,8.29858208,1480.5249,5636.97705,0.100507289,2.38436508,5.67909718,1015.45483,279.513641,284.815308,292.432037,282.128113,277.594055,10.4852743,1193.09119,0,0.567382395,0.587926567,0.814722002,81.608284,81.9239502,98.7384109,0,0,0,0
2014,4,1,62.6810989,841.254761,6.99267673,1.25146186,0.493397266,0.500043988,0.513368905,35.7260551,-94.9807053,116.940224,238.06369,283.977814,285.911407,286.919281,287.615784,287.814545,52.1169128,1457.96509,5587.72607,8.43E-02,3.45739651,5.81259251,1014.57147,275.721893,283.520233,290.279419,280.502014,277.94104,11.1051979,885.882446,0.364608973,0.853214085,0.950560391,1.14722943,81.9671097,82.2782669,99.1030121,0,0,0,0
2014,4,2,62.4633636,998.082336,7.58675861,1.25481749,0.496712416,0.504289031,0.516085207,35.8218422,-82.8027573,91.3254547,197.399918,282.733093,284.771301,286.174561,287.382996,287.803589,88.8677216,1452.5448,5515.89209,0.235434249,3.70925331,5.57250786,1014.95135,274.416718,282.610687,287.496979,279.826813,277.508514,10.4413414,847.396729,0.613515794,1.02241683,1.56085598,1.69875205,82.5051575,82.83255,99.7165222,0,0,0,0
2014,4,3,62.8441925,760.154175,4.10887432,1.02365625,0.497112602,0.504381359,0.499248952,29.2227802,-104.932076,91.7028961,229.112808,283.642426,284.138275,285.188477,287.022339,287.773407,8.04071617,1491.7865,5605.46826,0.302758813,2.63330674,5.02902651,1017.81476,278.052307,283.438995,286.196014,279.888763,275.774231,8.09891415,1296.06873,1.91E-03,1.02432501,1.56151927,1.69697881,79.9612961,82.834465,99.7184296,0,0,0,0
2014,4,4,63.0232544,780.972656,4.4072156,0.996181607,0.495571434,0.502084553,0.492798984,28.4384441,-83.8820648,95.0870972,204.942703,284.765625,285.921753,285.894928,286.751343,287.721527,17.1030369,1479.64429,5598.34375,-5.08E-02,1.76281035,5.39512062,1015.87054,279.692108,284.565216,290.479034,278.724915,276.555176,9.78137684,1280.9353,6.19E-03,1.03051209,1.56545305,1.69625294,78.8291702,82.8165436,99.7210159,0,0,0,0
2014,4,5,63.0118637,828.754883,7.22816896,1.2064023,0.494031161,0.500051737,0.489387363,34.4397202,-105.861862,110.106491,253.812744,284.707428,285.822235,286.001617,286.684174,287.665222,27.380537,1470.98962,5594.06152,0.220039666,3.78293848,5.80237722,1015.17017,277.466339,284.600159,289.245636,281.440155,278.073486,10.6115885,1096.95581,1.37E-03,1.03188694,1.55695236,1.63799453,78.7244949,82.741951,99.7223892,0,0,0,0
2014,4,6,63.8830795,792.958984,7.37686014,1.56965148,0.491947323,0.497424453,0.483084321,44.8095551,-119.86866,82.6700897,262.562897,287.079254,287.75296,286.649384,286.701752,287.612366,0.523614705,1522.76147,5740.69775,0.351954043,2.69513369,5.35005236,1017.77869,284.298096,287.472229,291.513672,280.031158,276.470428,9.67825985,1945.36462,0,0.987594903,1.55695236,1.61330557,78.6313019,82.7352753,99.7201309,0,0,0,0
2014,4,7,64.773819,595.07489,4.99276447,1.65679228,0.489349216,0.494215608,0.477037728,47.2972031,-119.687416,80.1975937,264.786957,289.833984,289.957214,288.050415,286.967041,287.574158,0,1545.6615,5815.78467,9.70E-02,2.68365216,5.6288476,1017.66272,288.699188,290.515106,295.692719,281.677094,277.161072,8.61653423,2508.49243,0,0.987594903,1.55695236,1.61330557,77.1024857,82.7339859,99.0312347,0,0,0,0
2014,4,8,65.197937,760.678711,3.05904031,1.55794001,0.486711562,0.491052091,0.472508609,44.4752197,-119.81398,82.3997345,259.574982,291.198151,291.284698,289.377258,287.466583,287.567291,0.139634475,1554.01465,5838.56885,1.03E-02,2.28009057,5.67818928,1017.76233,290.605896,293.006134,298.027924,284.555054,277.105042,7.61089087,2781.28125,0,0.622985899,1.55497718,1.61202013,77.0993118,82.7339859,99.0312347,0,0,0,0
