year,month,day,hlml,pblh,speed,evland,gwetprof,gwetroot,gwettop,lhland,lwland,shland,swland,tsat,tsoil1,tsoil2,tsoil3,tsoil4,tautot,h850,h500,omega500,q850,qv2m,slp,t850,t2m,tmax,tmin,t2mdew,tqv,zlcl,pr,pr7,pr15,pr30,pr60,pr90,pr180,fpc1,frp1,fpc2,frp2
2002,11,1,62.7657623,582.938293,3.33269525,5.34E-02,0.445126772,0.440622926,0.150515899,1.52319252,-97.4690094,40.702301,126.534355,280.730133,282.201355,283.814056,286.117279,288.874146,1.17478335,1484.06055,5680.04248,3.75E-02,1.73524559,2.26783013,1013.53107,282.378784,282.299255,291.669556,277.299011,264.167633,7.27797985,2747.98022,0.631533504,0.949874818,1.18217659,2.58270264,5.35095596,6.5194025,33.7076149,8,233.857986,0.90309,2.36895227
2002,11,2,62.8670616,489.994049,2.8090632,2.66E-02,0.445107579,0.440597504,0.150089398,0.758608699,-96.1349945,34.1044655,119.786247,280.361389,281.46405,283.22998,285.825623,288.716003,1.13373816,1502.54028,5683.26465,0.108705245,1.79381871,2.00467086,1016.09424,283.244049,282.631958,289.926117,277.099426,263.219238,7.06654882,2939.52881,0.335867822,1.27620542,1.49595833,2.88345528,5.66735649,6.83298969,33.5143471,6,74.6870041,0.778151274,1.873245
2002,11,3,63.1798477,597.842041,3.34672427,0.124649815,0.445104033,0.440595388,0.150145352,3.55864668,-74.9639282,22.2416134,99.988266,281.93335,282.607056,283.254761,285.531952,288.551514,4.62379551,1501.97375,5686.81885,-5.79E-02,1.62594688,1.66060257,1015.32788,285.316956,283.843689,290.580109,277.077332,261.09314,7.15052319,3514.29175,0.756239831,2.00802755,2.22982383,3.52747369,6.15608215,7.53068876,33.4935379,0,0,0,0
2002,11,4,63.2166367,608.810974,3.56213498,6.07E-02,0.445231527,0.440784067,0.153472364,1.73199224,-101.391991,48.6667061,147.494247,281.653656,282.494568,283.504913,285.397003,288.387695,0.762288094,1491.20068,5675.6499,0.147926509,1.79149485,2.19483829,1014.11346,284.692535,283.929413,291.515045,279.485596,263.916565,7.55841064,3115.1958,1.3848685,3.35917377,3.59278989,4.90168428,7.37030315,8.9004097,34.542984,7,170.738007,0.845098019,2.23233032
2002,11,5,63.4214516,643.885498,3.26261687,8.08E-02,0.445448518,0.441098362,0.159171954,2.30526567,-105.484779,37.7807884,141.444321,281.806305,282.429779,283.394196,285.286469,288.231323,0.121110223,1525.64368,5758.74316,9.82E-02,2.13911843,2.61996293,1016.97479,285.424622,284.617126,292.420319,278.026489,265.828247,5.87136698,2977.06982,2.1708765,5.51611233,5.75207472,7.01280928,9.28627586,11.0524321,36.6349411,16,559.515991,1.20412004,2.74781251
2002,11,6,63.5695686,529.745361,4.12571335,0.135864049,0.445640415,0.441372156,0.163843185,3.87858486,-91.6524887,20.6345253,106.880035,281.42337,282.627411,283.504089,285.196167,288.082092,1.37470162,1537.4054,5768.63086,8.01E-03,2.13644338,2.83566046,1018.15009,286.12851,284.489716,293.881683,278.570831,266.858704,6.78118134,2922.85254,2.3061316,7.81136179,8.03510666,9.2684021,11.4958677,13.3361177,38.5075569,16,828.869995,1.20412004,2.91848636
2002,11,7,62.9965553,647.961975,7.56463861,0.726789057,0.451773673,0.449953228,0.312993258,20.8562737,-51.3345871,0.621646225,68.933876,281.777588,283.329193,283.85199,285.160156,287.941864,32.3898354,1497.32617,5696.2168,5.77E-02,5.03544521,5.1674695,1014.86279,282.821899,283.006714,293.28479,278.320679,274.362946,15.7200584,1525.26721,34.1597023,41.7452202,42.1707687,43.3655739,45.530304,47.4346161,72.5565567,10,412.218018,1,2.61512709
2002,11,8,63.1435013,696.841675,10.6703444,0.569768667,0.497568607,0.512599409,0.666004658,14.6930685,-34.9516754,-27.8534565,67.6983337,283.879272,283.486176,283.884644,285.169312,287.814117,42.0501633,1436.96277,5647.65381,-0.593265057,8.32663059,8.30221176,1007.25616,282.787048,283.647705,289.511353,279.706116,282.119415,24.37327,442.607544,30.2138805,71.3275681,72.3675919,73.5061798,75.6768799,77.6200562,101.683266,0,0,0,0
2002,11,9,62.852684,819.216675,7.49319363,1.10738909,0.559284389,0.589745224,0.65539217,32.0249634,-50.6627426,8.45841599,94.8506317,282.832581,283.090912,283.920532,285.190674,287.698669,44.2531395,1454.50696,5642.00586,1.32E-02,7.00493479,7.59196854,1010.55688,280.693726,282.789062,286.926178,281.59671,280.708099,17.8982449,508.466461,5.03743219,76.029129,77.3148804,78.2469177,80.6492767,82.6387634,106.186638,10,203.772003,1,2.3091445
2002,11,10,62.2635727,788.931763,4.83118725,0.909365773,0.567132592,0.590556502,0.589898229,26.2535248,-67.2848206,25.8136444,110.188858,280.032013,281.162842,283.096222,285.103363,287.592133,31.1436825,1510.9751,5681.10107,0.455788583,4.87438583,5.67823267,1018.79327,277.936401,279.86084,285.882385,279.920959,276.762238,13.3566313,738.091614,5.39E-02,75.3267746,77.3592072,78.2153549,80.6422348,82.6689377,105.614479,2,61.2750015,0.30103001,1.7872833
2002,11,11,62.6073227,570.42218,4.22599602,1.09064269,0.568167388,0.586611629,0.578203619,31.1947784,-69.2851868,20.5897903,126.491829,281.553864,281.624512,282.633667,284.847015,287.48172,12.4837112,1538.35266,5780.52002,0.349393696,4.17931032,5.82752848,1019.72626,280.994171,281.313995,285.309021,276.210144,277.082031,16.6532001,954.404602,7.62E-02,74.0180511,77.4109421,78.240799,80.6632843,82.7347336,105.148857,2,9.22299957,0.30103001,0.964872181
2002,11,12,63.4809189,313.878754,4.39967108,0.796488404,0.568172216,0.584148645,0.572929502,22.7421932,-59.253334,-7.23146248,73.7216797,281.942627,282.135651,282.844635,284.66214,287.364624,3.4292891,1562.42346,5832.36621,8.06E-02,4.4026556,5.45760536,1020.31171,286.355347,283.38681,289.317139,276.545837,276.42984,13.4824152,1739.08582,0.49354142,72.3407059,77.8707657,78.5830231,81.0918579,83.2160797,105.190483,1,16.5230007,0,1.21808887
2002,11,13,63.2738304,487.502411,3.85258746,0.918794453,0.568048894,0.582815468,0.571082473,26.2401028,-68.526535,16.6197109,113.146843,282.576874,282.642242,283.121338,284.58432,287.248718,4.21698952,1545.13953,5782.04883,0.150856495,4.57832146,5.8805871,1019.49994,284.163269,283.598114,290.154602,279.207001,277.218353,11.3164911,1433.30664,1.33502138,71.3695984,79.1918411,79.7323608,82.3397293,84.5279007,106.310249,13,179.102997,1.11394334,2.25310278
2002,11,14,62.9825897,350.386078,4.58296633,1.11364067,0.567448437,0.581441462,0.566886306,31.9391594,-88.6057892,13.4798775,130.050217,281.857086,282.232086,283.122864,284.562683,287.139984,0.438047707,1545.42786,5792.30225,0.198959544,2.86793041,5.47332001,1019.52124,285.60144,282.447601,289.973114,278.797974,276.084839,10.2869368,1358.22363,1.128793,38.3386879,80.3097534,80.8092804,83.3225861,85.634819,107.191467,11,149.272995,1.04139268,2.17398119
2002,11,15,63.4907188,374.499847,4.73228168,1.30710375,0.565939605,0.579178214,0.562715828,37.3559761,-95.0063019,-5.18648815,124.203255,281.534851,281.94339,282.889862,284.497559,287.037689,0.233348534,1559.46399,5818.0293,0.128675938,2.28992891,3.96304393,1020.05359,287.341309,283.468018,290.526764,276.752411,271.203094,7.05410337,2799.55054,0.159313723,8.28412342,80.2432251,80.8791962,83.436554,85.755867,105.835892,1,7.75699997,0,0.889693797
2002,11,16,63.7423439,439.981293,5.25695229,1.35501838,0.564546108,0.577307999,0.55903995,38.9116974,-90.9593582,-7.37768888,118.372269,281.611267,282.102264,282.854095,284.409241,286.938171,0.432811439,1562.49609,5834.04883,3.23E-02,1.59784782,3.53588843,1019.67053,286.516937,283.930603,292.667938,278.03891,270.252167,6.15187693,3214.3396,1.02825105,4.27494192,80.6399384,81.8221207,84.4229279,86.7590332,98.3486557,20,809.635986,1.30103004,2.90828991
2002,11,17,63.0045319,431.634735,4.91211081,1.02457917,0.562938631,0.575262427,0.557685256,29.4621906,-93.2116928,15.4694405,127.935448,280.812256,281.807556,282.84848,284.343475,286.841492,0.700697005,1534.48181,5767.65234,0.247994289,2.06140709,4.30046654,1018.37799,284.433472,282.121765,292.777374,278.649384,272.542877,6.41683578,2145.34912,0.514407933,4.73547935,80.8184738,82.3144455,84.8867645,87.2479858,96.5100555,5,329.924988,0.69897002,2.51841521
2002,11,18,62.9244385,420.998383,4.20814276,0.945275128,0.561839581,0.574025154,0.557537079,27.0050888,-94.4796906,1.27556276,116.355247,280.255951,280.814697,282.252991,284.214569,286.746857,0.411769003,1553.44324,5789.31543,0.170734301,1.60064673,4.01440859,1020.70404,284.940338,281.331177,289.385406,276.494904,271.747559,6.52319431,2161.93433,0.696212709,5.35554123,80.758461,82.9882812,85.5419235,87.9161987,97.0084,12,427.596985,1.07918119,2.63103461
2002,11,19,63.4922523,285.648712,3.89054894,1.02998126,0.561238229,0.573461115,0.557529449,29.4248371,-84.7015762,4.9130168,121.632393,281.119659,281.137909,282.012207,284.011932,286.647644,0.253758699,1591.34888,5873.78564,0.186013892,1.82948184,4.12049675,1023.29773,288.60965,283.501831,290.72049,275.760223,272.447266,8.96136189,2480.43018,6.72E-02,4.92916155,79.4407425,83.0335312,85.5564957,87.9560776,96.9020767,0,0,0,0
2002,11,20,64.0234528,323.176758,5.45255756,1.44138682,0.560352087,0.572443843,0.554624856,41.1387024,-86.9572983,-17.0602474,124.903358,283.823608,283.366638,282.779083,283.923401,286.545227,5.19E-03,1579.25891,5899.49023,3.86E-02,3.44744754,5.26052666,1019.57751,291.088867,286.022949,292.921967,278.172699,275.993774,11.5296307,2191.21558,1.58612072,5.18026066,78.8559952,84.6080704,87.0968933,89.5040894,98.377037,0,0,0,0
2002,11,21,64.5259323,379.536194,4.46636772,1.14899063,0.55901444,0.570784748,0.552321076,32.7985001,-80.1459198,-4.51113605,112.358009,284.381836,284.375031,283.894226,284.110779,286.454895,0.382802874,1560.59961,5866.6167,-8.71E-02,3.42945933,5.33600283,1017.54651,290.382996,287.279785,296.748352,280.901886,276.061035,10.217638,2600.24854,1.30631256,5.35778093,77.8561707,85.8912811,88.3569641,90.7710114,99.12323,0,0,0,0
2002,11,22,64.0406342,400.986084,3.89354897,0.985992253,0.557744861,0.569251657,0.551016569,28.1467686,-84.1121521,9.78193474,115.561256,283.225464,283.808868,284.150604,284.377655,286.388855,0.171984568,1535.73999,5788.70508,-0.159363747,3.58078718,5.20056009,1016.69031,288.373322,285.901855,295.714233,282.288635,275.62738,10.3736343,2240.12646,0.407755345,5.60622311,44.1042252,86.2750015,88.7326889,91.1367569,99.0989456,0,0,0,0
2002,11,23,62.6826363,412.837708,3.90803766,0.668630481,0.556621075,0.567964554,0.550736964,19.0901814,-82.5017166,28.1940117,112.866219,280.467072,281.834808,283.444702,284.484344,286.3414,5.00314426,1504.51819,5684.34277,0.120827958,4.10432911,5.50395346,1016.85638,282.690918,281.483185,292.977661,280.570801,276.460297,11.4295454,1080.79822,0.584866524,5.16283798,14.4752121,86.842804,89.25177,91.6810074,99.221962,17,574.062012,1.23044896,2.75895882
2002,11,24,62.6824799,350.808594,3.72643757,0.688513517,0.555711448,0.566995382,0.550074458,19.655405,-79.3318176,23.6436996,113.87368,280.141663,280.946777,282.477753,284.323456,286.294586,1.48927033,1525.1394,5741.08691,0.111135818,4.05014515,5.3302722,1018.34924,283.539764,281.372345,288.656525,276.902466,275.850006,9.56765938,1182.86633,0.155043259,4.803473,9.59282398,86.9077072,89.3281937,91.8055573,98.9628677,1,13.5080004,0,1.13059103
2002,11,25,62.2357941,451.314575,6.45619202,1.01645875,0.554537654,0.56565392,0.54712224,29.0263538,-98.8827515,13.0625029,123.630211,279.02124,280.464966,282.02832,284.067322,286.234924,0.669180691,1514.92065,5706.07178,0.249362171,2.65849209,4.27311945,1017.58813,282.957031,279.709351,288.246704,277.361145,272.031372,7.01506662,1498.69946,0.159241095,4.2665019,9.6981945,87.0574036,89.4060974,91.8710098,98.937851,107,4054.7522,2.02938366,3.60796428
2002,11,26,62.5089188,440.996643,6.57160902,1.20074153,0.552629292,0.563334525,0.542648613,34.2867699,-101.434334,-19.3126984,102.794716,278.264465,279.528748,281.431335,283.774139,286.160675,0.751821518,1530.3324,5727.70508,-0.120965011,1.34110034,2.72325182,1018.58539,283.279907,280.194916,287.848633,274.533569,266.941437,4.24078894,2650.34253,0.283012658,4.48235226,9.905056,87.3160019,89.4494553,92.0263672,99.1851807,40,2148.26807,1.60205996,3.33208847
